id,elevator,timein,timeout,floorin,floorout
198,3,5/8/17 18:05,5/8/17 18:06,10,2
198,2,5/8/17 12:12,5/8/17 12:12,8,5
241,4,5/8/17 15:12,5/8/17 15:13,6,10
241,3,5/8/17 4:43,5/8/17 4:43,8,2
251,2,5/8/17 10:19,5/8/17 10:20,10,6
251,1,5/8/17 18:02,5/8/17 18:02,9,6
251,3,5/8/17 17:04,5/8/17 17:04,9,7
251,4,5/8/17 5:30,5/8/17 5:30,4,7
255,3,5/8/17 19:38,5/8/17 19:39,3,7
255,3,5/8/17 7:21,5/8/17 7:21,10,8
255,1,5/8/17 4:31,5/8/17 4:31,1,5
255,4,5/8/17 13:39,5/8/17 13:40,7,1
255,2,5/8/17 5:34,5/8/17 5:34,3,8
65,4,5/8/17 11:48,5/8/17 11:49,1,3
65,3,5/8/17 16:17,5/8/17 16:18,7,1
65,3,5/8/17 13:22,5/8/17 13:22,8,10
65,1,5/8/17 15:26,5/8/17 15:26,7,8
202,4,5/8/17 6:40,5/8/17 6:40,7,4
202,2,5/8/17 8:48,5/8/17 8:48,6,8
202,3,5/8/17 15:07,5/8/17 15:08,7,4
202,3,5/8/17 11:12,5/8/17 11:13,5,3
202,2,5/8/17 7:07,5/8/17 7:08,1,6
155,4,5/8/17 6:41,5/8/17 6:41,1,4
155,4,5/8/17 18:41,5/8/17 18:41,4,6
155,3,5/8/17 12:35,5/8/17 12:35,3,1
155,4,5/8/17 15:41,5/8/17 15:41,8,7
155,1,5/8/17 10:14,5/8/17 10:14,6,5
152,3,5/8/17 16:01,5/8/17 16:01,5,4
152,1,5/8/17 10:57,5/8/17 10:58,1,5
152,3,5/8/17 10:34,5/8/17 10:34,10,3
118,2,5/8/17 15:17,5/8/17 15:18,2,7
118,4,5/8/17 14:27,5/8/17 14:28,6,10
118,2,5/8/17 18:48,5/8/17 18:48,2,4
118,4,5/8/17 5:54,5/8/17 5:54,5,8
136,1,5/8/17 7:56,5/8/17 7:57,9,1
136,1,5/8/17 19:17,5/8/17 19:17,8,7
136,3,5/8/17 6:26,5/8/17 6:27,4,10
136,2,5/8/17 12:50,5/8/17 12:50,5,7
126,4,5/8/17 15:42,5/8/17 15:42,6,4
126,1,5/8/17 4:27,5/8/17 4:27,10,3
126,3,5/8/17 18:09,5/8/17 18:10,3,1
297,4,5/8/17 8:50,5/8/17 8:51,4,2
297,4,5/8/17 16:30,5/8/17 16:30,2,3
297,3,5/8/17 4:31,5/8/17 4:32,2,10
297,2,5/8/17 6:33,5/8/17 6:33,4,3
126,1,5/8/17 10:45,5/8/17 10:46,1,10
126,1,5/8/17 14:16,5/8/17 14:16,6,9
279,3,5/8/17 15:09,5/8/17 15:09,3,8
279,2,5/8/17 9:06,5/8/17 9:07,10,3
279,1,5/8/17 13:45,5/8/17 13:46,8,10
279,2,5/8/17 4:08,5/8/17 4:08,6,8
113,3,5/8/17 16:19,5/8/17 16:20,6,1
113,1,5/8/17 5:13,5/8/17 5:13,10,8
113,1,5/8/17 16:32,5/8/17 16:32,8,10
113,1,5/8/17 16:56,5/8/17 16:57,7,2
258,1,5/8/17 11:12,5/8/17 11:12,9,10
258,1,5/8/17 18:46,5/8/17 18:46,6,9
258,3,5/8/17 10:25,5/8/17 10:26,5,10
185,1,5/8/17 17:09,5/8/17 17:10,2,8
185,3,5/8/17 9:31,5/8/17 9:31,4,8
185,3,5/8/17 11:39,5/8/17 11:40,3,8
86,4,5/8/17 7:51,5/8/17 7:51,5,7
86,1,5/8/17 8:43,5/8/17 8:43,8,6
86,4,5/8/17 19:20,5/8/17 19:20,4,6
86,4,5/8/17 4:26,5/8/17 4:26,1,6
86,1,5/8/17 8:48,5/8/17 8:48,7,6
90,1,5/8/17 9:47,5/8/17 9:47,1,4
90,1,5/8/17 4:24,5/8/17 4:25,5,7
90,4,5/8/17 5:29,5/8/17 5:29,4,5
90,2,5/8/17 6:04,5/8/17 6:05,4,9
90,4,5/8/17 12:43,5/8/17 12:44,4,1
206,2,5/8/17 4:14,5/8/17 4:14,5,6
206,3,5/8/17 7:25,5/8/17 7:25,3,9
206,2,5/8/17 13:32,5/8/17 13:33,2,5
206,4,5/8/17 15:09,5/8/17 15:09,3,5
206,4,5/8/17 7:06,5/8/17 7:07,7,1
99,3,5/8/17 7:00,5/8/17 7:01,5,10
99,2,5/8/17 14:20,5/8/17 14:20,7,1
99,2,5/8/17 5:40,5/8/17 5:40,7,8
99,3,5/8/17 8:04,5/8/17 8:04,6,8
99,4,5/8/17 5:18,5/8/17 5:19,6,10
283,1,5/8/17 16:42,5/8/17 16:43,8,4
283,3,5/8/17 4:57,5/8/17 4:57,4,3
283,1,5/8/17 18:57,5/8/17 18:57,3,2
208,1,5/8/17 12:05,5/8/17 12:05,8,1
208,2,5/8/17 12:06,5/8/17 12:07,7,1
222,3,5/8/17 9:00,5/8/17 9:00,6,5
222,2,5/8/17 11:55,5/8/17 11:55,5,8
222,3,5/8/17 5:08,5/8/17 5:08,4,10
222,4,5/8/17 4:47,5/8/17 4:47,6,7
19,3,5/8/17 9:07,5/8/17 9:07,3,6
19,4,5/8/17 17:14,5/8/17 17:14,7,2
19,2,5/8/17 16:39,5/8/17 16:39,3,4
19,1,5/8/17 7:15,5/8/17 7:16,10,6
19,3,5/8/17 10:34,5/8/17 10:35,10,2
248,4,5/8/17 17:17,5/8/17 17:18,8,10
248,1,5/8/17 5:21,5/8/17 5:22,8,2
248,1,5/8/17 18:15,5/8/17 18:15,8,10
248,1,5/8/17 9:13,5/8/17 9:13,6,7
206,1,5/8/17 4:25,5/8/17 4:26,6,10
206,4,5/8/17 15:25,5/8/17 15:25,5,2
206,2,5/8/17 5:44,5/8/17 5:45,6,1
11,1,5/8/17 6:00,5/8/17 6:00,8,9
11,3,5/8/17 7:13,5/8/17 7:13,9,8
11,1,5/8/17 15:16,5/8/17 15:17,9,3
11,3,5/8/17 16:16,5/8/17 16:17,2,10
11,3,5/8/17 9:46,5/8/17 9:46,6,1
279,1,5/8/17 14:32,5/8/17 14:33,8,3
279,2,5/8/17 17:37,5/8/17 17:37,4,1
279,4,5/8/17 14:08,5/8/17 14:08,5,4
279,3,5/8/17 12:39,5/8/17 12:40,2,7
279,4,5/8/17 14:09,5/8/17 14:10,2,7
175,3,5/8/17 8:22,5/8/17 8:22,5,1
175,3,5/8/17 4:34,5/8/17 4:34,5,3
175,3,5/8/17 18:33,5/8/17 18:34,6,10
288,1,5/8/17 9:12,5/8/17 9:12,8,2
288,3,5/8/17 9:30,5/8/17 9:32,9,3
288,3,5/8/17 4:57,5/8/17 4:57,6,8
272,4,5/8/17 18:44,5/8/17 18:44,6,8
272,1,5/8/17 10:18,5/8/17 10:19,1,9
272,4,5/8/17 16:17,5/8/17 16:17,4,1
272,2,5/8/17 15:56,5/8/17 15:57,5,10
101,3,5/8/17 12:22,5/8/17 12:22,3,4
101,2,5/8/17 6:19,5/8/17 6:20,1,7
101,1,5/8/17 18:08,5/8/17 18:09,9,3
73,4,5/8/17 15:20,5/8/17 15:21,6,10
73,2,5/8/17 10:44,5/8/17 10:45,10,1
73,2,5/8/17 17:49,5/8/17 17:50,4,8
136,3,5/8/17 7:52,5/8/17 7:52,8,2
136,4,5/8/17 11:17,5/8/17 11:18,10,8
136,1,5/8/17 8:41,5/8/17 8:41,3,2
136,2,5/8/17 17:28,5/8/17 17:29,2,10
202,1,5/8/17 15:25,5/8/17 15:25,3,4
202,4,5/8/17 6:52,5/8/17 6:53,4,8
202,1,5/8/17 17:35,5/8/17 17:37,9,1
223,3,5/8/17 13:44,5/8/17 13:44,9,5
223,2,5/8/17 11:23,5/8/17 11:23,6,7
69,4,5/8/17 11:18,5/8/17 11:20,10,1
69,4,5/8/17 12:29,5/8/17 12:30,4,3
69,2,5/8/17 16:06,5/8/17 16:07,3,1
230,2,5/8/17 9:54,5/8/17 9:55,6,1
230,1,5/8/17 8:01,5/8/17 8:01,5,3
230,4,5/8/17 11:41,5/8/17 11:41,8,9
81,3,5/8/17 5:20,5/8/17 5:20,2,4
81,2,5/8/17 5:13,5/8/17 5:13,6,3
81,2,5/8/17 4:10,5/8/17 4:11,1,3
81,2,5/8/17 17:40,5/8/17 17:40,1,3
81,1,5/8/17 5:06,5/8/17 5:07,7,10
212,3,5/8/17 15:20,5/8/17 15:21,1,7
212,1,5/8/17 4:34,5/8/17 4:34,4,7
212,4,5/8/17 18:12,5/8/17 18:12,7,5
212,4,5/8/17 5:34,5/8/17 5:35,5,6
212,4,5/8/17 11:28,5/8/17 11:28,9,5
115,2,5/8/17 14:55,5/8/17 14:55,9,8
115,1,5/8/17 12:14,5/8/17 12:15,5,2
115,1,5/8/17 9:25,5/8/17 9:25,9,6
150,2,5/8/17 4:48,5/8/17 4:49,9,1
150,2,5/8/17 11:39,5/8/17 11:39,4,10
150,2,5/8/17 12:52,5/8/17 12:52,9,3
150,4,5/8/17 18:06,5/8/17 18:06,6,5
198,3,5/8/17 15:41,5/8/17 15:42,3,10
198,1,5/8/17 16:02,5/8/17 16:02,9,6
198,2,5/8/17 4:13,5/8/17 4:14,4,8
198,1,5/8/17 19:15,5/8/17 19:15,4,8
60,3,5/8/17 9:31,5/8/17 9:31,2,7
60,1,5/8/17 5:24,5/8/17 5:24,2,5
212,3,5/8/17 19:22,5/8/17 19:23,8,2
212,1,5/8/17 7:57,5/8/17 7:57,1,9
212,1,5/8/17 12:39,5/8/17 12:40,4,10
212,4,5/8/17 8:50,5/8/17 8:51,10,3
211,2,5/8/17 10:16,5/8/17 10:16,4,6
211,4,5/8/17 14:43,5/8/17 14:43,5,3
82,4,5/8/17 8:49,5/8/17 8:49,3,4
82,3,5/8/17 8:18,5/8/17 8:18,6,2
82,1,5/8/17 12:49,5/8/17 12:49,6,4
82,3,5/8/17 4:42,5/8/17 4:42,3,1
82,3,5/8/17 12:25,5/8/17 12:25,7,2
295,2,5/8/17 10:19,5/8/17 10:19,8,3
295,2,5/8/17 6:57,5/8/17 6:58,3,1
282,4,5/8/17 18:56,5/8/17 18:57,7,1
282,3,5/8/17 6:43,5/8/17 6:43,6,5
282,3,5/8/17 4:08,5/8/17 4:08,5,4
282,1,5/8/17 4:31,5/8/17 4:32,1,10
91,1,5/8/17 17:27,5/8/17 17:27,1,4
91,1,5/8/17 15:11,5/8/17 15:11,5,6
91,1,5/8/17 10:27,5/8/17 10:28,10,1
91,3,5/8/17 14:24,5/8/17 14:25,3,1
223,1,5/8/17 12:31,5/8/17 12:32,3,5
223,4,5/8/17 13:54,5/8/17 13:54,1,7
223,3,5/8/17 18:28,5/8/17 18:28,2,5
223,4,5/8/17 15:17,5/8/17 15:18,6,9
283,3,5/8/17 9:54,5/8/17 9:55,3,9
283,3,5/8/17 9:16,5/8/17 9:16,8,9
283,2,5/8/17 18:54,5/8/17 18:55,8,4
283,1,5/8/17 12:30,5/8/17 12:30,3,5
283,4,5/8/17 18:49,5/8/17 18:50,6,1
247,3,5/8/17 9:35,5/8/17 9:35,9,8
247,3,5/8/17 16:04,5/8/17 16:05,6,10
247,2,5/8/17 14:32,5/8/17 14:33,10,1
247,1,5/8/17 15:48,5/8/17 15:49,9,2
102,3,5/8/17 8:15,5/8/17 8:15,1,3
102,1,5/8/17 7:35,5/8/17 7:35,5,3
102,2,5/8/17 6:11,5/8/17 6:11,10,5
102,3,5/8/17 8:14,5/8/17 8:15,10,6
102,2,5/8/17 7:27,5/8/17 7:28,3,10
212,3,5/8/17 5:52,5/8/17 5:53,10,1
212,4,5/8/17 18:04,5/8/17 18:04,5,6
212,2,5/8/17 7:24,5/8/17 7:24,6,2
26,2,5/8/17 9:56,5/8/17 9:57,4,6
26,2,5/8/17 19:17,5/8/17 19:17,8,7
26,4,5/8/17 16:54,5/8/17 16:54,1,2
26,2,5/8/17 6:23,5/8/17 6:24,10,8
26,1,5/8/17 19:46,5/8/17 19:46,9,8
119,3,5/8/17 16:54,5/8/17 16:54,10,9
119,3,5/8/17 7:49,5/8/17 7:50,3,10
119,4,5/8/17 6:15,5/8/17 6:15,3,7
119,4,5/8/17 8:23,5/8/17 8:23,10,4
293,2,5/8/17 13:42,5/8/17 13:42,4,10
293,2,5/8/17 11:14,5/8/17 11:15,9,5
293,4,5/8/17 9:43,5/8/17 9:43,4,8
293,1,5/8/17 17:12,5/8/17 17:12,1,4
293,2,5/8/17 15:33,5/8/17 15:34,10,1
200,1,5/8/17 8:39,5/8/17 8:39,6,9
200,1,5/8/17 11:08,5/8/17 11:09,4,8
200,4,5/8/17 6:47,5/8/17 6:48,8,1
200,2,5/8/17 4:17,5/8/17 4:18,3,4
122,2,5/8/17 8:07,5/8/17 8:08,4,6
122,3,5/8/17 17:55,5/8/17 17:55,4,7
122,4,5/8/17 5:36,5/8/17 5:37,9,4
122,4,5/8/17 6:08,5/8/17 6:08,7,1
122,3,5/8/17 15:56,5/8/17 15:56,9,2
94,4,5/8/17 11:37,5/8/17 11:38,4,1
94,4,5/8/17 19:42,5/8/17 19:42,1,7
94,4,5/8/17 5:09,5/8/17 5:09,5,2
94,4,5/8/17 18:04,5/8/17 18:05,5,8
264,2,5/8/17 9:51,5/8/17 9:51,7,2
264,1,5/8/17 10:28,5/8/17 10:28,2,7
264,1,5/8/17 17:57,5/8/17 17:57,10,9
264,2,5/8/17 12:24,5/8/17 12:25,1,10
264,4,5/8/17 12:05,5/8/17 12:05,2,8
212,2,5/8/17 19:10,5/8/17 19:11,2,10
212,4,5/8/17 14:18,5/8/17 14:19,2,9
212,3,5/8/17 9:24,5/8/17 9:24,6,7
212,1,5/8/17 9:54,5/8/17 9:54,4,1
212,4,5/8/17 13:07,5/8/17 13:07,7,6
229,2,5/8/17 17:53,5/8/17 17:53,6,10
229,4,5/8/17 9:10,5/8/17 9:10,6,5
229,2,5/8/17 9:33,5/8/17 9:33,5,3
229,2,5/8/17 16:01,5/8/17 16:01,8,5
229,2,5/8/17 10:39,5/8/17 10:39,7,4
144,4,5/8/17 12:20,5/8/17 12:21,4,6
144,3,5/8/17 14:29,5/8/17 14:30,9,6
158,2,5/8/17 7:20,5/8/17 7:21,4,8
158,2,5/8/17 5:28,5/8/17 5:29,5,8
250,3,5/8/17 7:53,5/8/17 7:55,9,1
250,1,5/8/17 4:21,5/8/17 4:21,10,6
168,3,5/8/17 9:23,5/8/17 9:24,2,7
168,3,5/8/17 5:55,5/8/17 5:55,5,8
125,3,5/8/17 11:22,5/8/17 11:22,5,4
125,2,5/8/17 6:21,5/8/17 6:22,5,8
125,3,5/8/17 19:21,5/8/17 19:21,1,2
125,4,5/8/17 11:23,5/8/17 11:24,9,2
185,3,5/8/17 7:41,5/8/17 7:41,4,6
185,2,5/8/17 4:14,5/8/17 4:15,1,10
185,3,5/8/17 17:02,5/8/17 17:03,1,8
185,4,5/8/17 4:34,5/8/17 4:35,7,2
96,1,5/8/17 7:09,5/8/17 7:10,7,4
96,4,5/8/17 16:54,5/8/17 16:55,5,9
198,1,5/8/17 12:12,5/8/17 12:12,5,3
198,3,5/8/17 6:15,5/8/17 6:16,10,6
198,2,5/8/17 13:27,5/8/17 13:27,5,6
198,1,5/8/17 10:52,5/8/17 10:53,2,9
198,1,5/8/17 11:18,5/8/17 11:18,3,10
268,2,5/8/17 14:49,5/8/17 14:50,2,7
268,2,5/8/17 7:50,5/8/17 7:51,1,8
268,4,5/8/17 10:09,5/8/17 10:09,6,10
268,4,5/8/17 11:07,5/8/17 11:07,2,7
84,3,5/8/17 6:23,5/8/17 6:24,10,1
84,1,5/8/17 17:47,5/8/17 17:48,7,2
84,4,5/8/17 10:06,5/8/17 10:06,2,1
84,3,5/8/17 18:37,5/8/17 18:37,6,3
217,4,5/8/17 13:24,5/8/17 13:25,7,1
217,3,5/8/17 6:51,5/8/17 6:51,7,6
217,3,5/8/17 9:43,5/8/17 9:43,9,4
217,3,5/8/17 8:20,5/8/17 8:20,7,6
217,4,5/8/17 12:00,5/8/17 12:00,6,10
221,4,5/8/17 9:56,5/8/17 9:56,5,3
221,1,5/8/17 6:31,5/8/17 6:31,10,9
221,4,5/8/17 10:27,5/8/17 10:28,9,6
221,1,5/8/17 6:00,5/8/17 6:00,7,3
221,4,5/8/17 7:53,5/8/17 7:53,2,3
158,2,5/8/17 10:55,5/8/17 10:55,8,9
158,3,5/8/17 6:15,5/8/17 6:15,5,9
87,1,5/8/17 13:18,5/8/17 13:18,2,4
87,1,5/8/17 11:04,5/8/17 11:05,9,1
87,2,5/8/17 8:48,5/8/17 8:48,10,5
141,3,5/8/17 18:56,5/8/17 18:57,2,4
141,1,5/8/17 9:20,5/8/17 9:20,7,3
141,1,5/8/17 18:51,5/8/17 18:51,8,9
156,2,5/8/17 18:41,5/8/17 18:41,6,7
156,3,5/8/17 7:10,5/8/17 7:10,8,5
156,4,5/8/17 15:29,5/8/17 15:29,4,6
156,3,5/8/17 10:32,5/8/17 10:32,10,6
53,3,5/8/17 16:44,5/8/17 16:44,2,5
53,1,5/8/17 13:35,5/8/17 13:35,3,7
53,1,5/8/17 11:11,5/8/17 11:11,4,3
53,1,5/8/17 7:56,5/8/17 7:57,6,10
175,4,5/8/17 17:49,5/8/17 17:49,2,3
175,4,5/8/17 6:43,5/8/17 6:44,5,4
175,1,5/8/17 19:56,5/8/17 19:56,2,3
175,2,5/8/17 5:01,5/8/17 5:01,7,3
175,1,5/8/17 10:25,5/8/17 10:25,8,1
279,3,5/8/17 5:23,5/8/17 5:25,10,1
279,2,5/8/17 18:28,5/8/17 18:28,8,10
279,1,5/8/17 8:02,5/8/17 8:02,6,9
240,3,5/8/17 6:50,5/8/17 6:50,1,2
240,2,5/8/17 11:09,5/8/17 11:10,1,6
95,2,5/8/17 13:34,5/8/17 13:34,3,10
95,2,5/8/17 18:13,5/8/17 18:13,5,3
95,3,5/8/17 9:36,5/8/17 9:36,10,6
95,2,5/8/17 17:24,5/8/17 17:25,3,7
95,2,5/8/17 18:16,5/8/17 18:17,7,6
128,3,5/8/17 6:15,5/8/17 6:15,8,5
128,4,5/8/17 19:15,5/8/17 19:16,10,2
128,3,5/8/17 18:54,5/8/17 18:54,8,4
183,4,5/8/17 17:31,5/8/17 17:31,6,8
183,2,5/8/17 4:19,5/8/17 4:19,1,3
183,4,5/8/17 15:09,5/8/17 15:10,8,4
183,2,5/8/17 6:40,5/8/17 6:41,2,4
183,3,5/8/17 12:46,5/8/17 12:46,9,3
249,3,5/8/17 14:14,5/8/17 14:14,5,2
249,4,5/8/17 4:54,5/8/17 4:54,2,6
242,1,5/8/17 18:38,5/8/17 18:39,10,1
242,2,5/8/17 19:03,5/8/17 19:04,6,2
242,4,5/8/17 8:07,5/8/17 8:08,3,6
242,4,5/8/17 4:29,5/8/17 4:29,2,5
242,1,5/8/17 15:16,5/8/17 15:16,10,7
19,3,5/8/17 14:51,5/8/17 14:51,10,9
19,4,5/8/17 17:01,5/8/17 17:02,8,2
19,1,5/8/17 9:07,5/8/17 9:07,8,3
285,4,5/8/17 11:28,5/8/17 11:28,4,3
285,2,5/8/17 4:54,5/8/17 4:54,3,10
285,3,5/8/17 8:37,5/8/17 8:37,4,8
132,1,5/8/17 9:33,5/8/17 9:33,1,2
132,2,5/8/17 16:42,5/8/17 16:42,4,3
132,3,5/8/17 12:40,5/8/17 12:40,1,3
132,4,5/8/17 9:57,5/8/17 9:57,8,6
132,3,5/8/17 7:38,5/8/17 7:38,8,9
129,4,5/8/17 7:01,5/8/17 7:02,2,10
129,4,5/8/17 13:18,5/8/17 13:18,3,2
129,3,5/8/17 10:23,5/8/17 10:23,1,5
129,4,5/8/17 10:18,5/8/17 10:19,1,8
129,2,5/8/17 8:25,5/8/17 8:26,8,2
178,1,5/8/17 19:46,5/8/17 19:46,4,5
178,3,5/8/17 8:10,5/8/17 8:10,7,6
178,3,5/8/17 7:12,5/8/17 7:12,6,7
178,3,5/8/17 9:33,5/8/17 9:34,4,5
178,3,5/8/17 5:30,5/8/17 5:30,7,6
292,1,5/8/17 19:16,5/8/17 19:16,8,4
292,2,5/8/17 7:32,5/8/17 7:32,8,7
292,3,5/8/17 9:37,5/8/17 9:38,10,3
292,4,5/8/17 8:18,5/8/17 8:18,2,8
40,1,5/8/17 16:24,5/8/17 16:25,4,1
40,1,5/8/17 15:09,5/8/17 15:09,9,8
40,2,5/8/17 19:17,5/8/17 19:18,6,10
40,3,5/8/17 14:03,5/8/17 14:03,7,10
228,1,5/8/17 13:43,5/8/17 13:43,6,8
228,3,5/8/17 4:45,5/8/17 4:45,7,4
142,1,5/8/17 8:18,5/8/17 8:19,2,10
142,1,5/8/17 8:04,5/8/17 8:05,8,6
142,2,5/8/17 9:18,5/8/17 9:18,3,2
142,3,5/8/17 16:13,5/8/17 16:13,1,4
142,2,5/8/17 14:22,5/8/17 14:22,4,1
287,1,5/8/17 15:18,5/8/17 15:19,3,8
287,2,5/8/17 15:01,5/8/17 15:01,7,6
223,4,5/8/17 7:04,5/8/17 7:05,6,5
223,1,5/8/17 6:56,5/8/17 6:56,8,5
52,1,5/8/17 15:33,5/8/17 15:33,4,7
52,4,5/8/17 16:03,5/8/17 16:04,1,6
182,1,5/8/17 11:44,5/8/17 11:44,3,2
182,3,5/8/17 13:04,5/8/17 13:05,10,4
182,2,5/8/17 19:20,5/8/17 19:20,4,8
182,3,5/8/17 16:23,5/8/17 16:24,10,5
50,4,5/8/17 13:48,5/8/17 13:48,2,1
50,4,5/8/17 14:39,5/8/17 14:39,6,2
167,2,5/8/17 15:11,5/8/17 15:12,7,9
167,3,5/8/17 18:47,5/8/17 18:47,9,7
219,3,5/8/17 4:48,5/8/17 4:48,4,5
219,2,5/8/17 13:24,5/8/17 13:24,4,3
219,4,5/8/17 15:28,5/8/17 15:28,4,2
111,4,5/8/17 19:48,5/8/17 19:48,4,7
111,4,5/8/17 5:56,5/8/17 5:56,10,5
111,1,5/8/17 7:00,5/8/17 7:00,9,4
111,4,5/8/17 7:03,5/8/17 7:03,10,6
163,4,5/8/17 11:57,5/8/17 11:57,5,1
163,4,5/8/17 17:54,5/8/17 17:54,10,9
163,4,5/8/17 13:34,5/8/17 13:35,1,8
179,3,5/8/17 9:50,5/8/17 9:51,3,7
179,3,5/8/17 6:22,5/8/17 6:22,3,1
90,4,5/8/17 11:17,5/8/17 11:17,6,1
90,4,5/8/17 13:50,5/8/17 13:50,1,3
90,2,5/8/17 5:34,5/8/17 5:34,8,4
90,2,5/8/17 14:11,5/8/17 14:12,2,5
90,1,5/8/17 18:34,5/8/17 18:34,7,6
75,2,5/8/17 9:40,5/8/17 9:40,7,6
75,4,5/8/17 17:08,5/8/17 17:09,6,4
75,3,5/8/17 6:07,5/8/17 6:07,6,3
75,4,5/8/17 11:28,5/8/17 11:28,6,8
145,2,5/8/17 17:38,5/8/17 17:38,3,1
145,2,5/8/17 9:36,5/8/17 9:37,7,10
145,2,5/8/17 15:02,5/8/17 15:03,5,1
259,2,5/8/17 6:16,5/8/17 6:16,3,1
259,2,5/8/17 5:11,5/8/17 5:12,10,6
259,3,5/8/17 8:52,5/8/17 8:52,7,6
259,1,5/8/17 14:52,5/8/17 14:53,1,9
259,4,5/8/17 8:15,5/8/17 8:15,10,9
157,3,5/8/17 11:17,5/8/17 11:17,2,4
157,4,5/8/17 19:25,5/8/17 19:26,9,10
157,1,5/8/17 18:17,5/8/17 18:17,1,2
175,2,5/8/17 12:31,5/8/17 12:31,3,9
175,3,5/8/17 16:01,5/8/17 16:02,8,6
175,3,5/8/17 18:41,5/8/17 18:41,7,10
231,4,5/8/17 11:25,5/8/17 11:26,3,10
231,3,5/8/17 19:50,5/8/17 19:50,5,4
80,4,5/8/17 12:28,5/8/17 12:28,5,4
80,4,5/8/17 17:55,5/8/17 17:56,1,10
80,1,5/8/17 5:19,5/8/17 5:19,5,3
194,4,5/8/17 13:38,5/8/17 13:39,8,3
194,1,5/8/17 14:37,5/8/17 14:37,4,9
194,2,5/8/17 4:18,5/8/17 4:18,2,1
194,4,5/8/17 5:35,5/8/17 5:36,9,3
194,2,5/8/17 15:44,5/8/17 15:44,7,9
22,4,5/8/17 9:24,5/8/17 9:24,9,7
22,2,5/8/17 16:42,5/8/17 16:42,3,6
292,1,5/8/17 15:24,5/8/17 15:25,10,1
292,1,5/8/17 16:35,5/8/17 16:36,6,8
230,4,5/8/17 7:03,5/8/17 7:03,6,4
230,1,5/8/17 15:55,5/8/17 15:56,1,8
104,2,5/8/17 18:44,5/8/17 18:44,4,2
104,4,5/8/17 6:50,5/8/17 6:51,7,3
253,1,5/8/17 16:10,5/8/17 16:10,7,8
253,4,5/8/17 16:41,5/8/17 16:42,4,10
190,2,5/8/17 14:06,5/8/17 14:06,1,2
190,4,5/8/17 8:42,5/8/17 8:43,3,7
190,3,5/8/17 13:52,5/8/17 13:52,4,2
125,2,5/8/17 12:16,5/8/17 12:17,10,6
125,1,5/8/17 18:20,5/8/17 18:21,1,10
159,4,5/8/17 14:37,5/8/17 14:37,8,3
159,4,5/8/17 9:34,5/8/17 9:35,8,6
159,4,5/8/17 10:34,5/8/17 10:35,3,7
23,3,5/8/17 15:20,5/8/17 15:20,5,1
23,4,5/8/17 11:10,5/8/17 11:10,3,7
23,3,5/8/17 13:03,5/8/17 13:03,8,4
23,1,5/8/17 17:27,5/8/17 17:27,3,4
23,4,5/8/17 17:56,5/8/17 17:57,3,10
265,3,5/8/17 19:48,5/8/17 19:48,5,10
265,4,5/8/17 9:18,5/8/17 9:19,2,6
265,2,5/8/17 18:03,5/8/17 18:04,9,6
187,1,5/8/17 10:07,5/8/17 10:07,2,5
187,3,5/8/17 11:54,5/8/17 11:55,7,2
187,2,5/8/17 12:11,5/8/17 12:12,10,3
233,4,5/8/17 16:36,5/8/17 16:37,1,10
233,1,5/8/17 7:51,5/8/17 7:52,1,4
233,3,5/8/17 19:21,5/8/17 19:21,6,5
233,2,5/8/17 12:45,5/8/17 12:46,8,1
233,3,5/8/17 4:29,5/8/17 4:29,2,6
126,1,5/8/17 5:12,5/8/17 5:12,7,6
126,3,5/8/17 11:50,5/8/17 11:50,1,8
126,2,5/8/17 11:09,5/8/17 11:09,7,5
126,2,5/8/17 11:36,5/8/17 11:37,10,8
126,2,5/8/17 18:42,5/8/17 18:43,7,2
293,3,5/8/17 17:47,5/8/17 17:48,3,7
293,4,5/8/17 19:28,5/8/17 19:28,8,7
62,4,5/8/17 17:44,5/8/17 17:44,7,4
62,3,5/8/17 6:03,5/8/17 6:04,5,10
224,4,5/8/17 10:08,5/8/17 10:08,5,2
224,1,5/8/17 18:48,5/8/17 18:48,10,9
224,4,5/8/17 10:08,5/8/17 10:08,1,4
224,1,5/8/17 12:29,5/8/17 12:29,9,8
224,1,5/8/17 5:12,5/8/17 5:12,4,5
219,3,5/8/17 5:32,5/8/17 5:32,6,3
219,4,5/8/17 15:08,5/8/17 15:08,7,5
264,1,5/8/17 16:48,5/8/17 16:49,10,5
264,1,5/8/17 9:44,5/8/17 9:45,1,5
264,1,5/8/17 16:26,5/8/17 16:26,10,9
193,2,5/8/17 16:41,5/8/17 16:42,6,1
193,1,5/8/17 17:16,5/8/17 17:16,4,3
193,4,5/8/17 5:31,5/8/17 5:31,4,1
81,1,5/8/17 15:52,5/8/17 15:53,1,5
81,4,5/8/17 15:19,5/8/17 15:20,1,6
81,1,5/8/17 16:54,5/8/17 16:54,1,5
81,3,5/8/17 19:45,5/8/17 19:45,2,3
81,3,5/8/17 19:01,5/8/17 19:02,1,4
243,3,5/8/17 10:25,5/8/17 10:25,2,1
243,3,5/8/17 6:15,5/8/17 6:15,4,3
243,1,5/8/17 12:09,5/8/17 12:09,5,7
243,3,5/8/17 7:50,5/8/17 7:50,3,5
209,1,5/8/17 12:03,5/8/17 12:04,10,1
209,3,5/8/17 9:22,5/8/17 9:22,3,10
